"x";"y";"zTopo";"from_SecondarySeal";"to_SecondarySeal";"thickness_SecondarySeal";"from_SecondaryReservoir";"to_SecondaryReservoir";"thickness_SecondaryReservoir";"from_Seal";"to_Seal";"thickness_Seal";"from_Reservoir";"to_Reservoir";"thickness_Reservoir";"from_NonReservoirDeep";"to_NonReservoirDeep";"thickness_NonReservoirDeep";
60;820;-1;-1;-1;0;-1;-1;0;-1;-105.639;104.639;-105.639;-293.999;188.359;-293.999;-2000;1706;
100;820;-1;-1;-1;0;-1;-1;0;-1;-132.596;131.596;-132.596;-325.807;193.212;-325.807;-2000;1674.19;
140;820;-1;-1;-1;0;-1;-1;0;-1;-162.158;161.158;-162.158;-360.477;198.32;-360.477;-2000;1639.52;
180;820;-1;-1;-1;0;-1;-1;0;-1;-194.417;193.417;-194.417;-397.727;203.309;-397.727;-2000;1602.27;
220;820;-1;-1;-1;0;-1;-1;0;-1;-229.366;228.366;-229.366;-437.051;207.685;-437.051;-2000;1562.95;
260;820;-1;-1;-1;0;-1;-1;0;-1;-266.741;265.741;-266.741;-477.719;210.978;-477.719;-2000;1522.28;
300;820;-1;-1;-1;0;-1;-1;0;-1;-306.08;305.08;-306.08;-518.975;212.894;-518.975;-2000;1481.03;
340;820;-1;-1;-1;0;-1;-1;0;-1;-346.676;345.676;-346.676;-560.116;213.441;-560.116;-2000;1439.88;
380;820;-1;-1;-1;0;-1;-1;0;-1;-387.787;386.787;-387.787;-600.673;212.886;-600.673;-2000;1399.33;
420;820;-1;-1;-1;0;-1;-17.4936;16.4936;-17.4936;-428.734;411.24;-428.734;-640.473;211.74;-640.473;-2000;1359.53;
460;820;-1;-1;-1;0;-1;-57.7438;56.7438;-57.7438;-468.98;411.236;-468.98;-679.636;210.656;-679.636;-2000;1320.36;
500;820;-1;-1;-39.8995;38.8995;-39.8995;-98.8839;58.9844;-98.8839;-508.249;409.365;-508.249;-718.464;210.215;-718.464;-2000;1281.54;
540;820;-1;-1;-81.7554;80.7554;-81.7554;-140.291;58.536;-140.291;-546.54;406.248;-546.54;-757.256;210.716;-757.256;-2000;1242.74;
580;820;-1;-1;-123.685;122.685;-123.685;-181.383;57.6979;-181.383;-584.088;402.705;-584.088;-796.209;212.12;-796.209;-2000;1203.79;
620;820;-1;-1;-165.152;164.152;-165.152;-221.781;56.6291;-221.781;-621.193;399.411;-621.193;-835.488;214.295;-835.488;-2000;1164.51;
660;820;-1;-1;-205.855;204.855;-205.855;-261.447;55.5924;-261.447;-658.055;396.608;-658.055;-875.179;217.124;-875.179;-2000;1124.82;
700;820;-1;-1;-245.846;244.846;-245.846;-300.72;54.8739;-300.72;-694.805;394.085;-694.805;-915.489;220.683;-915.489;-2000;1084.51;
740;820;-1;-1;-285.514;284.514;-285.514;-340.034;54.5205;-340.034;-731.478;391.444;-731.478;-956.634;225.156;-956.634;-2000;1043.37;
780;820;-1;-1;-325.233;324.233;-325.233;-379.517;54.2841;-379.517;-768.097;388.579;-768.097;-998.856;230.759;-998.856;-2000;1001.14;
820;820;-1;-1;-365.037;364.037;-365.037;-418.91;53.873;-418.91;-804.795;385.885;-804.795;-1042.46;237.661;-1042.46;-2000;957.544;
860;820;-1;-1;-404.616;403.616;-404.616;-457.809;53.1929;-457.809;-841.64;383.831;-841.64;-1039.61;197.971;-1039.61;-2000;960.388;
900;820;-1;-1;-443.547;442.547;-443.547;-495.838;52.291;-495.838;-879.177;383.339;-879.177;-999.801;120.623;-999.801;-2000;1000.2;
940;820;-1;-1;-481.392;480.392;-481.392;-532.618;51.2256;-532.618;-917.97;385.352;-917.97;-959.986;42.0169;-959.986;-2000;1040.01;
980;820;-1;-1;-517.627;516.627;-517.627;-567.634;50.0065;-919.596;-919.96;0.363548;-919.96;-919.96;0;-919.96;-2000;1080.04;
1020;820;-1;-1;-551.551;550.551;-551.551;-600.199;48.6486;-600.199;-879.802;279.603;-879.802;-879.802;0;-880.281;-2000;1119.72;
1060;820;-1;-1;-582.406;581.406;-582.406;-629.728;47.3213;-629.728;-839.777;210.049;-839.777;-876.722;36.9449;-876.722;-2000;1123.28;
1100;820;-1;-1;-609.865;608.865;-609.865;-656.267;46.4018;-656.267;-800.105;143.838;-800.105;-914.759;114.654;-914.759;-2000;1085.24;
1140;820;-1;-1;-634.378;633.378;-634.378;-680.593;46.215;-680.593;-775.516;94.9232;-775.516;-956.181;180.665;-956.181;-2000;1043.82;
1180;820;-1;-1;-656.97;655.97;-656.97;-703.893;46.923;-703.893;-805.272;101.379;-805.272;-999.694;194.422;-999.694;-2000;1000.31;
1220;820;-1;-1;-678.823;677.823;-678.823;-679.737;0.914074;-679.737;-837.648;157.911;-837.648;-1043.17;205.52;-1043.17;-2000;956.832;
1260;820;-1;-1;-639.854;638.854;-639.854;-639.854;0;-639.854;-872.624;232.77;-872.624;-1085.56;212.936;-1085.56;-2000;914.441;
1300;820;-1;-1;-600.036;599.036;-600.036;-602.379;2.34258;-602.379;-908.995;306.616;-908.995;-1127.23;218.234;-1127.23;-2000;872.771;
1340;820;-1;-1;-586.191;585.191;-586.191;-625.31;39.1185;-625.31;-945.354;320.044;-945.354;-1168.67;223.32;-1168.67;-2000;831.327;
1380;820;-1;-1;-608.97;607.97;-608.97;-648.851;39.8808;-648.851;-981.611;332.76;-981.611;-1209.54;227.933;-1209.54;-2000;790.457;
1420;820;-1;-1;-632.402;631.402;-632.402;-673.281;40.8788;-673.281;-1018.65;345.371;-1018.65;-1248.86;230.204;-1248.86;-2000;751.144;
1460;820;-1;-1;-656.762;655.762;-656.762;-698.799;42.0371;-698.799;-1058;359.202;-1058;-1285.67;227.665;-1285.67;-2000;714.334;
1500;820;-1;-1;-682.305;681.305;-682.305;-725.639;43.3331;-725.639;-1100.21;374.57;-1100.21;-1320.15;219.945;-1320.15;-2000;679.847;
1540;820;-1;-1;-709.331;708.331;-709.331;-754.148;44.8171;-754.148;-1144.21;390.061;-1144.21;-1353.6;209.394;-1353.6;-2000;646.397;
1580;820;-1;-1;-738.206;737.206;-738.206;-784.802;46.5955;-784.802;-1187.61;402.812;-1187.61;-1388.01;200.399;-1388.01;-2000;611.987;
1620;820;-1;-1;-769.282;768.282;-769.282;-818.035;48.7535;-818.035;-1228.65;410.613;-1228.65;-1425.34;196.688;-1425.34;-2000;574.664;
1660;820;-1;-1;-802.557;801.557;-802.557;-853.704;51.1471;-853.704;-1267.1;413.4;-1267.1;-1465.91;198.802;-1465.91;-2000;534.093;
1700;820;-1;-1;-836.866;835.866;-836.866;-890.049;53.1827;-890.049;-1303.12;413.075;-1303.12;-1506.22;203.092;-1506.22;-2000;493.784;
1740;820;-1;-1;-868.88;867.88;-868.88;-923.118;54.2384;-923.118;-1335.4;412.284;-1335.4;-1540.06;204.654;-1540.06;-2000;459.944;
1780;820;-1;-1;-893.67;892.67;-893.67;-948.081;54.4115;-948.081;-1360.33;412.245;-1360.33;-1562.95;202.619;-1562.95;-2000;437.055;
1820;820;-1;-1;-907.253;906.253;-907.253;-961.443;54.1905;-961.443;-1373.3;411.86;-1373.3;-1573.27;199.971;-1573.27;-2000;426.726;
1860;820;-1;-1;-908.39;907.39;-908.39;-962.178;53.788;-962.178;-1371.76;409.583;-1371.76;-1570.95;199.19;-1570.95;-2000;429.049;
1900;820;-1;-1;-898.455;897.455;-898.455;-951.532;53.0776;-951.532;-1356.45;404.916;-1356.45;-1556.39;199.942;-1556.39;-2000;443.609;
1940;820;-1;-1;-880.31;879.31;-880.31;-932.269;51.9593;-932.269;-1330.22;397.947;-1330.22;-1530.41;200.191;-1530.41;-2000;469.593;
1980;820;-1;-1;-856.84;855.84;-856.84;-907.478;50.6384;-907.478;-1296.17;388.69;-1296.17;-1494.63;198.457;-1494.63;-2000;505.374;
20;780;-1;-1;-1;0;-1;-1;0;-1;-85.2152;84.2152;-85.2152;-271.403;186.187;-271.403;-2000;1728.6;
60;780;-1;-1;-1;0;-1;-1;0;-1;-109.961;108.961;-109.961;-300.609;190.647;-300.609;-2000;1699.39;
100;780;-1;-1;-1;0;-1;-1;0;-1;-137.182;136.182;-137.182;-332.68;195.497;-332.68;-2000;1667.32;
140;780;-1;-1;-1;0;-1;-1;0;-1;-166.986;165.986;-166.986;-367.528;200.541;-367.528;-2000;1632.47;
180;780;-1;-1;-1;0;-1;-1;0;-1;-199.429;198.429;-199.429;-404.869;205.44;-404.869;-2000;1595.13;
220;780;-1;-1;-1;0;-1;-1;0;-1;-234.459;233.459;-234.459;-444.219;209.76;-444.219;-2000;1555.78;
260;780;-1;-1;-1;0;-1;-1;0;-1;-271.806;270.806;-271.806;-484.9;213.094;-484.9;-2000;1515.1;
300;780;-1;-1;-1;0;-1;-1;0;-1;-311.033;310.033;-311.033;-526.214;215.181;-526.214;-2000;1473.79;
340;780;-1;-1;-1;0;-1;-1;0;-1;-351.512;350.512;-351.512;-567.516;216.004;-567.516;-2000;1432.48;
380;780;-1;-1;-1;0;-1;-1;0;-1;-392.472;391.472;-392.472;-608.375;215.903;-608.375;-2000;1391.62;
420;780;-1;-1;-1;0;-1;-17.5825;16.5825;-17.5825;-433.361;415.779;-433.361;-648.609;215.248;-648.609;-2000;1351.39;
460;780;-1;-1;-1;0;-1;-57.5446;56.5446;-57.5446;-473.654;416.11;-473.654;-688.27;214.616;-688.27;-2000;1311.73;
500;780;-1;-1;-38.8718;37.8718;-38.8718;-98.391;59.5192;-98.391;-513.094;414.703;-513.094;-727.551;214.457;-727.551;-2000;1272.45;
540;780;-1;-1;-80.3826;79.3826;-80.3826;-139.548;59.1657;-139.548;-551.659;412.11;-551.659;-766.644;214.986;-766.644;-2000;1233.36;
580;780;-1;-1;-122.014;121.014;-122.014;-180.487;58.4722;-180.487;-589.436;408.95;-589.436;-805.716;216.279;-805.716;-2000;1194.28;
620;780;-1;-1;-163.283;162.283;-163.283;-220.859;57.5759;-220.859;-626.676;405.817;-626.676;-844.877;218.201;-844.877;-2000;1155.12;
660;780;-1;-1;-203.906;202.906;-203.906;-260.586;56.6802;-260.586;-663.496;402.91;-663.496;-884.233;220.737;-884.233;-2000;1115.77;
700;780;-1;-1;-243.879;242.879;-243.879;-299.856;55.9769;-299.856;-700.003;400.147;-700.003;-923.99;223.986;-923.99;-2000;1076.01;
740;780;-1;-1;-283.421;282.421;-283.421;-338.916;55.4943;-338.916;-736.23;397.314;-736.23;-964.368;228.139;-964.368;-2000;1035.63;
780;780;-1;-1;-322.745;321.745;-322.745;-377.835;55.0896;-377.835;-772.228;394.393;-772.228;-1005.7;233.476;-1005.7;-2000;994.296;
820;780;-1;-1;-361.86;360.86;-361.86;-416.436;54.5766;-416.436;-808.163;391.727;-808.163;-1048.27;240.107;-1048.27;-2000;951.73;
860;780;-1;-1;-400.534;399.534;-400.534;-454.403;53.8688;-454.403;-844.161;389.758;-844.161;-1039.63;195.467;-1039.63;-2000;960.371;
900;780;-1;-1;-438.415;437.415;-438.415;-491.394;52.9793;-491.394;-880.794;389.4;-880.794;-999.823;119.029;-999.823;-2000;1000.18;
940;780;-1;-1;-475.096;474.096;-475.096;-527.043;51.9473;-527.043;-918.603;391.56;-918.603;-959.765;41.1616;-959.765;-2000;1040.24;
980;780;-1;-1;-510.111;509.111;-510.111;-560.914;50.8023;-919.599;-920.006;0.406806;-920.006;-920.006;0;-920.006;-2000;1079.99;
1020;780;-1;-1;-542.932;541.932;-542.932;-592.532;49.6008;-592.532;-879.812;287.279;-879.812;-879.812;0;-880.353;-2000;1119.65;
1060;780;-1;-1;-573.082;572.082;-573.082;-621.596;48.5141;-621.596;-839.795;218.199;-839.795;-890.826;51.0311;-890.826;-2000;1109.17;
1100;780;-1;-1;-600.421;599.421;-600.421;-648.204;47.7839;-648.204;-800.144;151.939;-800.144;-929.02;128.876;-929.02;-2000;1070.98;
1140;780;-1;-1;-625.301;624.301;-625.301;-672.955;47.654;-672.955;-782.726;109.771;-782.726;-970.132;187.406;-970.132;-2000;1029.87;
1180;780;-1;-1;-648.48;647.48;-648.48;-696.746;48.266;-696.746;-812.982;116.237;-812.982;-1013.15;200.166;-1013.15;-2000;986.852;
1220;780;-1;-1;-670.87;669.87;-670.87;-679.709;8.83824;-679.709;-845.425;165.716;-845.425;-1056.57;211.142;-1056.57;-2000;943.433;
1260;780;-1;-1;-639.833;638.833;-639.833;-639.833;0;-639.833;-880.006;240.174;-880.006;-1099.42;219.413;-1099.42;-2000;900.581;
1300;780;-1;-1;-600.008;599.008;-600.008;-601.944;1.93587;-601.944;-916.047;314.103;-916.047;-1141.58;225.536;-1141.58;-2000;858.417;
1340;780;-1;-1;-585.24;584.24;-585.24;-625.297;40.0572;-625.297;-952.676;327.379;-952.676;-1183.01;230.335;-1183.01;-2000;816.989;
1380;780;-1;-1;-608.351;607.351;-608.351;-649.177;40.8257;-649.177;-989.799;340.622;-989.799;-1223.23;233.432;-1223.23;-2000;776.769;
1420;780;-1;-1;-632.036;631.036;-632.036;-673.878;41.8413;-673.878;-1027.95;354.07;-1027.95;-1261.53;233.586;-1261.53;-2000;738.467;
1460;780;-1;-1;-656.571;655.571;-656.571;-699.62;43.0492;-699.62;-1067.98;368.361;-1067.98;-1297.6;229.624;-1297.6;-2000;702.396;
1500;780;-1;-1;-682.192;681.192;-682.192;-726.624;44.4324;-726.624;-1109.89;383.27;-1109.89;-1331.88;221.985;-1331.88;-2000;668.121;
1540;780;-1;-1;-709.136;708.136;-709.136;-755.158;46.0222;-755.158;-1152.53;397.367;-1152.53;-1365.46;212.935;-1365.46;-2000;634.539;
1580;780;-1;-1;-737.625;736.625;-737.625;-785.502;47.8766;-785.502;-1194.07;408.564;-1194.07;-1399.71;205.64;-1399.71;-2000;600.294;
1620;780;-1;-1;-767.745;766.745;-767.745;-817.752;50.0076;-817.752;-1233.25;415.499;-1233.25;-1435.52;202.273;-1435.52;-2000;564.475;
1660;780;-1;-1;-799.128;798.128;-799.128;-851.365;52.2367;-851.365;-1269.71;418.344;-1269.71;-1472.29;202.582;-1472.29;-2000;527.71;
1700;780;-1;-1;-830.398;829.398;-830.398;-884.517;54.1189;-884.517;-1303.02;418.501;-1303.02;-1507.04;204.025;-1507.04;-2000;492.957;
1740;780;-1;-1;-858.761;857.761;-858.761;-913.977;55.2156;-913.977;-1331.68;417.699;-1331.68;-1535.63;203.958;-1535.63;-2000;464.366;
1780;780;-1;-1;-880.571;879.571;-880.571;-936.081;55.5103;-936.081;-1352.83;416.745;-1352.83;-1554.92;202.092;-1554.92;-2000;445.082;
1820;780;-1;-1;-892.875;891.875;-892.875;-948.178;55.3028;-948.178;-1363.32;415.144;-1363.32;-1563.45;200.133;-1563.45;-2000;436.545;
1860;780;-1;-1;-894.569;893.569;-894.569;-949.372;54.8034;-949.372;-1361.4;412.027;-1361.4;-1560.88;199.486;-1560.88;-2000;439.115;
1900;780;-1;-1;-886.419;885.419;-886.419;-940.442;54.0229;-940.442;-1347.37;406.931;-1347.37;-1547.34;199.964;-1547.34;-2000;452.663;
1940;780;-1;-1;-870.383;869.383;-870.383;-923.339;52.956;-923.339;-1323.09;399.755;-1323.09;-1523.34;200.243;-1523.34;-2000;476.663;
1980;780;-1;-1;-848.72;847.72;-848.72;-900.44;51.7203;-900.44;-1290.94;390.502;-1290.94;-1490.08;199.134;-1490.08;-2000;509.923;
20;740;-1;-1;-1;0;-1;-1;0;-1;-90.0966;89.0966;-90.0966;-278.922;188.825;-278.922;-2000;1721.08;
60;740;-1;-1;-1;0;-1;-1;0;-1;-115.117;114.117;-115.117;-308.478;193.361;-308.478;-2000;1691.52;
100;740;-1;-1;-1;0;-1;-1;0;-1;-142.611;141.611;-142.611;-340.849;198.238;-340.849;-2000;1659.15;
140;740;-1;-1;-1;0;-1;-1;0;-1;-172.661;171.661;-172.661;-375.923;203.263;-375.923;-2000;1624.08;
180;740;-1;-1;-1;0;-1;-1;0;-1;-205.289;204.289;-205.289;-413.417;208.127;-413.417;-2000;1586.58;
220;740;-1;-1;-1;0;-1;-1;0;-1;-240.422;239.422;-240.422;-452.872;212.45;-452.872;-2000;1547.13;
260;740;-1;-1;-1;0;-1;-1;0;-1;-277.776;276.776;-277.776;-493.655;215.878;-493.655;-2000;1506.35;
300;740;-1;-1;-1;0;-1;-1;0;-1;-316.938;315.938;-316.938;-535.122;218.184;-535.122;-2000;1464.88;
340;740;-1;-1;-1;0;-1;-1;0;-1;-357.307;356.307;-357.307;-576.681;219.375;-576.681;-2000;1423.32;
380;740;-1;-1;-1;0;-1;-1;0;-1;-398.229;397.229;-398.229;-617.926;219.697;-617.926;-2000;1382.07;
420;740;-1;-1;-1;0;-1;-17.7825;16.7825;-17.7825;-439.128;421.346;-439.128;-658.651;219.522;-658.651;-2000;1341.35;
460;740;-1;-1;-1;0;-1;-57.4224;56.4224;-57.4224;-479.528;422.106;-479.528;-698.838;219.31;-698.838;-2000;1301.16;
500;740;-1;-1;-37.8021;36.8021;-37.8021;-97.9413;60.1392;-97.9413;-519.171;421.23;-519.171;-738.582;219.411;-738.582;-2000;1261.42;
540;740;-1;-1;-78.9259;77.9259;-78.9259;-138.809;59.8831;-138.809;-557.968;419.159;-557.968;-777.98;220.012;-777.98;-2000;1222.02;
580;740;-1;-1;-120.215;119.215;-120.215;-179.541;59.3257;-179.541;-595.97;416.429;-595.97;-817.138;221.168;-817.138;-2000;1182.86;
620;740;-1;-1;-161.225;160.225;-161.225;-219.8;58.5755;-219.8;-633.289;413.489;-633.289;-856.132;222.843;-856.132;-2000;1143.87;
660;740;-1;-1;-201.673;200.673;-201.673;-259.462;57.7889;-259.462;-669.996;410.533;-669.996;-895.071;225.075;-895.071;-2000;1104.93;
700;740;-1;-1;-241.492;240.492;-241.492;-298.588;57.0963;-298.588;-706.168;407.58;-706.168;-934.159;227.991;-934.159;-2000;1065.84;
740;740;-1;-1;-280.769;279.769;-280.769;-337.292;56.5237;-337.292;-741.832;404.539;-741.832;-973.655;231.824;-973.655;-2000;1026.34;
780;740;-1;-1;-319.601;318.601;-319.601;-375.589;55.988;-375.589;-777.072;401.483;-777.072;-1013.92;236.853;-1013.92;-2000;986.075;
820;740;-1;-1;-357.956;356.956;-357.956;-413.336;55.3795;-413.336;-812.086;398.751;-812.086;-1055.3;243.213;-1055.3;-2000;944.7;
860;740;-1;-1;-395.654;394.654;-395.654;-450.279;54.6247;-450.279;-847.063;396.784;-847.063;-1039.65;192.588;-1039.65;-2000;960.349;
900;740;-1;-1;-432.4;431.4;-432.4;-486.128;53.7282;-486.128;-882.6;396.472;-882.6;-999.853;117.253;-999.853;-2000;1000.15;
940;740;-1;-1;-467.849;466.849;-467.849;-520.568;52.7194;-520.568;-919.239;398.671;-919.239;-959.803;40.5641;-959.803;-2000;1040.2;
980;740;-1;-1;-501.625;500.625;-501.625;-553.269;51.644;-919.603;-920.068;0.46584;-920.068;-920.068;0;-920.068;-2000;1079.93;
1020;740;-1;-1;-533.356;532.356;-533.356;-583.936;50.5799;-583.936;-879.823;295.886;-879.823;-879.823;0;-880.448;-2000;1119.55;
1060;740;-1;-1;-562.769;561.769;-562.769;-612.429;49.6596;-612.429;-839.816;227.388;-839.816;-907.749;67.9328;-907.749;-2000;1092.25;
1100;740;-1;-1;-589.828;588.828;-589.828;-638.896;49.0679;-638.896;-800.192;161.296;-800.192;-946.163;145.971;-946.163;-2000;1053.84;
1140;740;-1;-1;-614.832;613.832;-614.832;-663.811;48.9783;-663.811;-791.081;127.27;-791.081;-987.315;196.234;-987.315;-2000;1012.69;
1180;740;-1;-1;-638.356;637.356;-638.356;-687.861;49.505;-687.861;-821.702;133.841;-821.702;-1030.18;208.481;-1030.18;-2000;969.817;
1220;740;-1;-1;-661.114;660.114;-661.114;-679.671;18.5574;-679.671;-854.243;174.572;-854.243;-1073.78;219.537;-1073.78;-2000;926.22;
1260;740;-1;-1;-639.806;638.806;-639.806;-639.806;0;-639.806;-888.77;248.963;-888.77;-1117.01;228.238;-1117.01;-2000;882.992;
1300;740;-1;-1;-599.973;598.973;-599.973;-601.461;1.48759;-601.461;-924.832;323.371;-924.832;-1159.34;234.511;-1159.34;-2000;840.658;
1340;740;-1;-1;-584.081;583.081;-584.081;-625.177;41.0961;-625.177;-961.89;336.713;-961.89;-1200.36;238.472;-1200.36;-2000;799.637;
1380;740;-1;-1;-607.473;606.473;-607.473;-649.356;41.8826;-649.356;-999.793;350.437;-999.793;-1239.65;239.856;-1239.65;-2000;760.35;
1420;740;-1;-1;-631.362;630.362;-631.362;-674.285;42.9231;-674.285;-1038.81;364.526;-1038.81;-1276.81;237.994;-1276.81;-2000;723.194;
1460;740;-1;-1;-656.004;655.004;-656.004;-700.182;44.1775;-700.182;-1079.16;378.976;-1079.16;-1311.92;232.762;-1311.92;-2000;688.08;
1500;740;-1;-1;-681.602;680.602;-681.602;-727.231;45.6289;-727.231;-1120.44;393.208;-1120.44;-1345.54;225.106;-1345.54;-2000;654.456;
1540;740;-1;-1;-708.313;707.313;-708.313;-755.6;47.2874;-755.6;-1161.52;405.919;-1161.52;-1378.53;217.012;-1378.53;-2000;621.469;
1580;740;-1;-1;-736.212;735.212;-736.212;-785.378;49.166;-785.378;-1201.05;415.669;-1201.05;-1411.67;210.621;-1411.67;-2000;588.332;
1620;740;-1;-1;-765.166;764.166;-765.166;-816.39;51.2242;-816.39;-1238.09;421.703;-1238.09;-1445.14;207.046;-1445.14;-2000;554.861;
1660;740;-1;-1;-794.58;793.58;-794.58;-847.85;53.2703;-847.85;-1272.14;424.293;-1272.14;-1477.93;205.787;-1477.93;-2000;522.07;
1700;740;-1;-1;-823.031;822.031;-823.031;-878.019;54.9877;-878.019;-1302.48;424.463;-1302.48;-1507.71;205.229;-1507.71;-2000;492.288;
1740;740;-1;-1;-848.23;847.23;-848.23;-904.274;56.0438;-904.274;-1327.64;423.364;-1327.64;-1531.65;204.016;-1531.65;-2000;468.346;
1780;740;-1;-1;-867.424;866.424;-867.424;-923.825;56.4009;-923.825;-1345.41;421.584;-1345.41;-1547.54;202.134;-1547.54;-2000;452.457;
1820;740;-1;-1;-878.403;877.403;-878.403;-934.637;56.234;-934.637;-1353.62;418.978;-1353.62;-1554.16;200.543;-1554.16;-2000;445.841;
1860;740;-1;-1;-880.222;879.222;-880.222;-935.94;55.7189;-935.94;-1351.03;415.085;-1351.03;-1551.02;199.99;-1551.02;-2000;448.984;
1900;740;-1;-1;-873.281;872.281;-873.281;-928.21;54.9291;-928.21;-1337.75;409.543;-1337.75;-1538.05;200.301;-1538.05;-2000;461.946;
1940;740;-1;-1;-858.941;857.941;-858.941;-912.846;53.9051;-912.846;-1315.03;402.18;-1315.03;-1515.59;200.563;-1515.59;-2000;484.41;
1980;740;-1;-1;-838.934;837.934;-838.934;-891.675;52.7412;-891.675;-1284.66;392.984;-1284.66;-1484.48;199.822;-1484.48;-2000;515.518;
20;700;-1;-1;-1;0;-1;-1;0;-1;-95.851;94.851;-95.851;-287.722;191.871;-287.722;-2000;1712.28;
60;700;-1;-1;-1;0;-1;-1;0;-1;-121.154;120.154;-121.154;-317.659;196.505;-317.659;-2000;1682.34;
100;700;-1;-1;-1;0;-1;-1;0;-1;-148.923;147.923;-148.923;-350.368;201.444;-350.368;-2000;1649.63;
140;700;-1;-1;-1;0;-1;-1;0;-1;-179.221;178.221;-179.221;-385.72;206.499;-385.72;-2000;1614.28;
180;700;-1;-1;-1;0;-1;-1;0;-1;-212.045;211.045;-212.045;-423.44;211.395;-423.44;-2000;1576.56;
220;700;-1;-1;-1;0;-1;-1;0;-1;-247.299;246.299;-247.299;-463.084;215.785;-463.084;-2000;1536.92;
260;700;-1;-1;-1;0;-1;-1;0;-1;-284.699;283.699;-284.699;-504.067;219.368;-504.067;-2000;1495.93;
300;700;-1;-1;-1;0;-1;-1;0;-1;-323.851;322.851;-323.851;-545.794;221.943;-545.794;-2000;1454.21;
340;700;-1;-1;-1;0;-1;-1;0;-1;-364.187;363.187;-364.187;-587.711;223.524;-587.711;-2000;1412.29;
380;700;-1;-1;-1;0;-1;-1;0;-1;-405.126;404.126;-405.126;-629.424;224.297;-629.424;-2000;1370.58;
420;700;-1;-1;-1;0;-1;-18.162;17.162;-18.162;-446.102;427.94;-446.102;-670.71;224.608;-670.71;-2000;1329.29;
460;700;-1;-1;-1;0;-1;-57.4478;56.4478;-57.4478;-486.664;429.216;-486.664;-711.434;224.77;-711.434;-2000;1288.57;
500;700;-1;-1;-36.7732;35.7732;-36.7732;-97.6032;60.83;-97.6032;-526.535;428.932;-526.535;-751.641;225.106;-751.641;-2000;1248.36;
540;700;-1;-1;-77.4673;76.4673;-77.4673;-138.14;60.6723;-138.14;-565.57;427.431;-565.57;-791.329;225.759;-791.329;-2000;1208.67;
580;700;-1;-1;-118.363;117.363;-118.363;-178.602;60.2387;-178.602;-603.752;425.149;-603.752;-830.535;226.783;-830.535;-2000;1169.47;
620;700;-1;-1;-159.041;158.041;-159.041;-218.655;59.6138;-218.655;-641.096;422.442;-641.096;-869.298;228.201;-869.298;-2000;1130.7;
660;700;-1;-1;-199.21;198.21;-199.21;-258.125;58.9149;-258.125;-677.618;419.493;-677.618;-907.726;230.108;-907.726;-2000;1092.27;
700;700;-1;-1;-238.742;237.742;-238.742;-296.976;58.2347;-296.976;-713.362;416.386;-713.362;-946.026;232.664;-946.026;-2000;1053.97;
740;700;-1;-1;-277.624;276.624;-277.624;-335.224;57.5996;-335.224;-748.347;413.124;-748.347;-984.499;236.152;-984.499;-2000;1015.5;
780;700;-1;-1;-315.863;314.863;-315.863;-372.829;56.9657;-372.829;-782.691;409.862;-782.691;-1023.56;240.864;-1023.56;-2000;976.445;
820;700;-1;-1;-353.398;352.398;-353.398;-409.664;56.2662;-409.664;-816.621;406.957;-816.621;-1063.6;246.979;-1063.6;-2000;936.4;
860;700;-1;-1;-390.065;389.065;-390.065;-445.519;55.4534;-445.519;-850.388;404.87;-850.388;-1039.68;189.293;-1039.68;-2000;960.318;
900;700;-1;-1;-425.627;424.627;-425.627;-480.16;54.5333;-480.16;-884.627;404.467;-884.627;-999.892;115.265;-999.892;-2000;1000.11;
940;700;-1;-1;-459.813;458.813;-459.813;-513.346;53.5338;-513.346;-919.901;406.554;-919.901;-959.856;39.9555;-959.856;-2000;1040.14;
980;700;-1;-1;-492.343;491.343;-492.343;-544.854;52.5103;-919.607;-920.153;0.546328;-920.153;-920.153;0;-920.153;-2000;1079.85;
1020;700;-1;-1;-522.982;521.982;-522.982;-574.523;51.5405;-574.523;-879.836;305.313;-879.836;-891.948;12.1127;-891.948;-2000;1108.05;
1060;700;-1;-1;-551.591;550.591;-551.591;-602.33;50.7386;-602.33;-839.843;237.514;-839.843;-927.894;88.0509;-927.894;-2000;1072.11;
1100;700;-1;-1;-578.215;577.215;-578.215;-628.453;50.2386;-628.453;-800.253;171.8;-800.253;-966.593;166.34;-966.593;-2000;1033.41;
1140;700;-1;-1;-603.116;602.116;-603.116;-653.287;50.1708;-653.287;-800.611;147.324;-800.611;-1007.91;207.303;-1007.91;-2000;992.085;
1180;700;-1;-1;-626.749;625.749;-626.749;-677.373;50.6242;-677.373;-831.507;154.134;-831.507;-1051.19;219.684;-1051.19;-2000;948.809;
